Year,Unit,Treatment,Block,TreatmentUnit,TreatmentType,TreatmentUnitType,Plot,Subplot,CWD_piece,Sp,Decay,Diam1m,Diam2m,large_diam,small_diam,Elev1,Elev2,high_elev,low_elev,Lngth2bndry1,Lngth2bndry2,LngthInPlot,Lngth2end,Bark,Growth
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,11,U,4,0.309,0.149,0.309,0.149,0,0,0,0,0,0,2,2,0,3
2018,B2-1-O,heavy,subhygric mature,B2,B2-1,B2 O,1,O,20,Hw,4,0.147,0.121,0.147,0.121,0,0,0,0,3.5,0,3.5,4,1,3
2018,B3-1-O,heavy,submesic mature,B3,B3-1,B3 O,1,O,6,Hw,3,0.192,0.065,0.192,0.065,0,0,0,0,7.8,10.9,3.1,15.1,1,1
2018,A1-3,clearcut,submesic mature,A1,A1-3,A1,3,,11,U,3,0.173,0.024,0.173,0.024,8,25,25,8,4.2,0,4.2,11.8,0,0
2018,D4-1-O,heavy,mesic oldgrowth,D4,D4-1,D4 O,1,O,4,Hw,3,0.24,0.328,0.328,0.24,0,0,0,0,2.3,0,2.3,6,3,1
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,24,Hw,4,0.14,0.153,0.153,0.14,0,0,0,0,3,0,3,5.7,2,3
2018,D4-1-O,heavy,mesic oldgrowth,D4,D4-1,D4 O,1,O,9,Hw,3,0.381,0.34,0.381,0.34,0,0,0,0,0,0,8.2,8.2,3,2
2018,B5-4,light,mesic mature,B5,B5-4,B5,4,,17,Hw,4,0.162,0.03,0.162,0.03,25,4,25,4,2.7,0,2.7,12.5,3,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,28,Hw,3,0.07,0.11,0.11,0.07,38,0,38,0,7.6,0,7.6,9.4,3,2
2018,B4-2,clearcut,mesic mature,B4,B4-2,B4,2,,9,Cw,1,0.14,0.01,0.14,0.01,0,120,120,0,6.6,0,6.6,11.5,2,1
2018,A3-0,clearcut,subhygric mature,A3,A3-0,A3,0,,15,Ep,5,0.14,0.16,0.16,0.14,0,0,0,0,0,0,2.9,2.9,3,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,35,U,3,0.207,0.14,0.207,0.14,0,0,0,0,2.9,0.8,2.1,8.1,0,3
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,11,Hw,3,0.02,0.11,0.11,0.02,82,0,82,0,0.1,10.6,10.5,11.3,1,2
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,13,U,3,0.12,0.064,0.12,0.064,55,0,55,0,0.8,0,0.8,5.2,0,1
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,9,U,4,0.14,0.165,0.165,0.14,0,0,0,0,0,0,5,5,0,3
2018,B2-1-O,heavy,subhygric mature,B2,B2-1,B2 O,1,O,27,Hw,1,0.025,0.331,0.331,0.025,0,18,18,0,1.2,0,1.2,25.4,3,0
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,17,Pl,3,0.083,0.14,0.14,0.083,69,0,69,0,5,0,5,6.5,0,0
2018,A3-0,clearcut,subhygric mature,A3,A3-0,A3,0,,9,U,3,0.203,0.14,0.203,0.14,0,0,0,0,0,0,2.2,2.2,0,3
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,37,U,3,0.131,0.083,0.131,0.083,0,0,0,0,1,0,1,9.1,0,3
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,9,Hw,3,0.127,0.02,0.127,0.02,10,0,10,0,8.1,0,8.1,10.4,3,2
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,3,U,4,0.092,0.14,0.14,0.092,0,0,0,0,4.8,0,4.8,5.6,0,3
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,1,Sx,4,0.248,0.301,0.301,0.248,0,0,0,0,0,0,1.5,1.5,0,0
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,22,Hw,3,0.115,0.028,0.115,0.028,0,0,0,0,0,0,2.1,2.1,1,0
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,18,Hw,2,0.125,0.02,0.125,0.02,17,25,25,17,4.1,0,4.1,4.2,3,0
2018,C2-4-M,heavy,mesic mature,C2,C2-4,C2 M,4,M,7,Bl,2,0.124,0.165,0.165,0.124,0,38,38,0,2,5.2,3.2,5.5,2,2
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,14,Hw,1,0.043,0.15,0.15,0.043,0,3.3,3.3,0,5.6,0,5.6,9.6,3,0
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,22,Pl,3,0.15,0.12,0.15,0.12,0,13,13,0,3.7,0,3.7,4.9,3,1
2018,C3-4,light,subhygric mature,C3,C3-4,C3,4,,1,Hw,3,0.176,0.103,0.176,0.103,10,0,10,0,0.2,0.5,0.3,5.2,2,3
2018,A3-0,clearcut,subhygric mature,A3,A3-0,A3,0,,21,Hw,4,0.14,0.115,0.14,0.115,0,0,0,0,4.2,0,4.2,9.6,1,3
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,31,Ep,3,0.12,0.202,0.202,0.12,18,0,18,0,2.5,0,2.5,5.6,1,0
2018,A2-4,light,submesic mature,A2,A2-4,A2,4,,4,U,2,0.127,0.052,0.127,0.052,5,21,21,5,6.1,0,6.1,12.2,1,2
2018,B3-3-M,heavy,submesic mature,B3,B3-3,B3 M,3,M,5,U,4,0.23,0.25,0.25,0.23,0,0,0,0,0,0,1.2,1.2,0,2
2018,A3-4,clearcut,subhygric mature,A3,A3-4,A3,4,,18,U,3,0.134,0.12,0.134,0.12,15,0,15,0,4.3,0,4.3,6,0,2
2018,A2-1,light,submesic mature,A2,A2-1,A2,1,,8,U,4,0.147,0.058,0.147,0.058,0,45,45,0,6.1,0,6.1,9.3,0,3
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,7,U,4,0.147,0.14,0.147,0.14,0,0,0,0,0,0,3.4,3.4,0,3
2018,C1-3,noharvest,mesic mature,C1,C1-3,C1,3,,5,U,4,0.116,0.048,0.116,0.048,0,0,0,0,8.9,0,8.9,11.4,0,3
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,25,U,3,0.04,0.163,0.163,0.04,0,0,0,0,6.9,11.9,5,14,0,2
2018,A2-3,light,submesic mature,A2,A2-3,A2,3,,12,U,3,0.095,0.174,0.174,0.095,0,0,0,0,2.2,0,2.2,5.4,0,3
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,9,Hw,4,0.16,0.17,0.17,0.16,0,0,0,0,0,0,2.6,2.6,2,1
2018,C3-2,light,subhygric mature,C3,C3-2,C3,2,,2,Hw,3,0.108,0.147,0.147,0.108,20,40,40,20,0,0,6.3,6.3,1,3
2018,A3-4,clearcut,subhygric mature,A3,A3-4,A3,4,,12,Ep,5,0.142,0.16,0.16,0.142,0,0,0,0,0,0,3.1,3.1,1,3
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,21,U,4,0.14,0.092,0.14,0.092,34,0,34,0,0,0,3.8,3.8,0,2
2018,C2-0-O,heavy,mesic mature,C2,C2-0,C2 O,0,O,14,Hw,3,0.24,0.25,0.25,0.24,0,0,0,0,0,0,1.2,1.2,3,3
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,4,Hw,2,0.176,0.047,0.176,0.047,30,72,72,30,0,0,7.7,7.7,3,1
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,20,Cw,4,0.12,0.116,0.12,0.116,15,0,15,0,0,0,4.2,4.2,0,3
2018,C2-1-M,heavy,mesic mature,C2,C2-1,C2 M,1,M,8,Hw,3,0.061,0.169,0.169,0.061,0,68,68,0,4.5,0,4.5,13.2,1,1
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,2,U,5,0.243,0.32,0.32,0.243,0,0,0,0,1.7,2.6,0.9,7.3,0,3
2018,A1-1,clearcut,submesic mature,A1,A1-1,A1,1,,24,At,3,0.219,0.099,0.219,0.099,17,0,17,0,12.5,16.5,4,20.6,0,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,16,U,3,0.16,0.187,0.187,0.16,0,0,0,0,2.4,0,2.4,2.7,0,3
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,25,U,4,0.11,0.079,0.11,0.079,0,16,16,0,0,0,2,2,0,3
2018,B3-3-O,heavy,submesic mature,B3,B3-3,B3 O,3,O,21,U,4,0.21,0.119,0.21,0.119,0,27,27,0,2.5,0,2.5,3.7,0,3
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,2,U,4,0.32,0.213,0.32,0.213,0,0,0,0,0,0,1.4,1.4,0,3
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,4,Hw,4,0.18,0.081,0.18,0.081,0,0,0,0,6,0,6,20.5,1,3
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,8,Hw,4,0.113,0.225,0.225,0.113,0,0,0,0,0,0,5,5,3,3
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,1,U,4,0.238,0.26,0.26,0.238,0,0,0,0,2.6,0,2.6,4,0,3
2018,C3-0,light,subhygric mature,C3,C3-0,C3,0,,3,Hw,1,0.03,0.189,0.189,0.03,30,5,30,5,5,0,5,8.6,3,1
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,2,Ep,3,0.171,0.141,0.171,0.141,0,0,0,0,3,0,3,14.2,3,2
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,4,U,3,0.189,0.109,0.189,0.109,0,0,0,0,3.1,0,3.1,8.8,0,3
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,35,U,3,0.238,0.16,0.238,0.16,0,12,12,0,1.8,0,1.8,5.4,0,3
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,6,Hw,4,0.123,0.102,0.123,0.102,0,0,0,0,7.5,0,7.5,7.9,0,3
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,7,Hw,4,0.25,0.132,0.25,0.132,0,0,0,0,5.5,0,5.5,7.2,2,3
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,12,Hw,4,0.15,0.2,0.2,0.15,0,0,0,0,0,0,2.4,2.4,2,1
2018,B1-0,noharvest,submesic mature,B1,B1-0,B1,0,,3,Pl,2,0.107,0.26,0.26,0.107,0,0,0,0,1.9,0,1.9,16.6,3,0
2018,B3-0-O,heavy,submesic mature,B3,B3-0,B3 O,0,O,9,Act,4,0.105,0.179,0.179,0.105,0,0,0,0,0,0,3.5,3.5,1,3
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,7,Hw,2,0.15,0.088,0.15,0.088,27,0,27,0,5,0,5,14.7,3,0
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,10,Hw,3,0.024,0.12,0.12,0.024,22,0,22,0,10.1,0,10.1,10.6,2,0
2018,A4-4,noharvest,subhygric mature,A4,A4-4,A4,4,,18,Hw,1,0.139,0.01,0.139,0.01,35,40,40,35,7.8,0,7.8,9,3,1
2018,B5-0,light,mesic mature,B5,B5-0,B5,0,,3,Hw,4,0.22,0.161,0.22,0.161,0,0,0,0,0.8,0,0.8,2.5,1,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,4,Hw,3,0.205,0.12,0.205,0.12,0,55,55,0,5.4,2.7,2.7,7.2,0,1
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,21,U,3,0.114,0.215,0.215,0.114,16,18,18,16,0,1.7,1.7,3,0,3
2018,C2-4-O,heavy,mesic mature,C2,C2-4,C2 O,4,O,9,U,3,0.189,0.11,0.189,0.11,43,19,43,19,3.2,0,3.2,6.6,0,3
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,5,Hw,3,0.026,0.126,0.126,0.026,0,0,0,0,9.3,0,9.3,11.4,1,2
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,17,Hw,3,0.045,0.272,0.272,0.045,15,40,40,15,0.1,5.9,5.8,11.5,2,3
2018,C2-4-M,heavy,mesic mature,C2,C2-4,C2 M,4,M,2,Hw,3,0.183,0.2,0.2,0.183,2,0,2,0,0,0,2.1,2.1,2,2
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,14,Hw,4,0.21,0.41,0.41,0.21,0,0,0,0,2.3,5.9,3.6,11.8,3,3
2018,A3-4,clearcut,subhygric mature,A3,A3-4,A3,4,,4,U,4,0.27,0.156,0.27,0.156,0,0,0,0,0,0,1.6,1.6,0,2
2018,C3-1,light,subhygric mature,C3,C3-1,C3,1,,12,Hw,3,0.02,0.17,0.17,0.02,30,10,30,10,4.7,5.3,0.6,11,0,0
2018,B1-2,noharvest,submesic mature,B1,B1-2,B1,2,,2,Hw,3,0.164,0.115,0.164,0.115,0,0,0,0,3.9,0,3.9,6.1,2,2
2018,C1-3,noharvest,mesic mature,C1,C1-3,C1,3,,12,U,4,0.228,0.187,0.228,0.187,16,0,16,0,1.8,0,1.8,2,0,3
2018,B2-2-M,heavy,subhygric mature,B2,B2-2,B2 M,2,M,6,Hw,3,0.129,0.05,0.129,0.05,0,6,6,0,8.2,0,8.2,12,2,3
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,7,Hw,4,0.27,0.29,0.29,0.27,0,0,0,0,0,0,1,1,3,2
2018,B2-0-M,heavy,subhygric mature,B2,B2-0,B2 M,0,M,18,U,4,0.162,0.11,0.162,0.11,24,0,24,0,0,0,4.1,4.1,0,3
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,26,U,3,0.3,0.24,0.3,0.24,0,0,0,0,0.6,0,0.6,1.7,0,0
2018,A1-2,clearcut,submesic mature,A1,A1-2,A1,2,,9,U,3,0.24,0.106,0.24,0.106,0,0,0,0,0,0,2.3,2.3,0,3
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,5,Hw,3,0.156,0.023,0.156,0.023,4,53,53,4,5.3,0,5.3,11.6,1,3
2018,B1-2,noharvest,submesic mature,B1,B1-2,B1,2,,17,U,3,0.17,0.06,0.17,0.06,0,0,0,0,3.9,8.8,4.9,11.1,0,3
2018,D4-2-M,heavy,mesic oldgrowth,D4,D4-2,D4 M,2,M,3,Hw,2,0.43,0.049,0.43,0.049,23,0,23,0,4.6,0,4.6,23.2,2,2
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,25,U,4,0.217,0.1,0.217,0.1,0,0,0,0,2.8,0,2.8,9.2,0,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,9,Hw,4,0.1,0.095,0.1,0.095,0,0,0,0,0,0,0.5,0.5,1,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,12,U,3,0.095,0.104,0.104,0.095,0,0,0,0,1.3,0,1.3,3.6,0,3
2018,C1-3,noharvest,mesic mature,C1,C1-3,C1,3,,9,U,4,0.169,0.147,0.169,0.147,0,0,0,0,0,0,3.2,3.2,0,3
2018,B3-2-O,heavy,submesic mature,B3,B3-2,B3 O,2,O,14,U,3,0.085,0.14,0.14,0.085,14,0,14,0,6,0,6,7.8,0,3
2018,B3-4-M,heavy,submesic mature,B3,B3-4,B3 M,4,M,21,U,5,0.182,0.144,0.182,0.144,0,0,0,0,0,0,3,3,0,3
2018,A4-1,noharvest,subhygric mature,A4,A4-1,A4,1,,10,U,3,0.18,0.102,0.18,0.102,0,0,0,0,3.8,0,3.8,9.6,0,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,17,Hw,3,0.149,0.152,0.152,0.149,0,0,0,0,0.6,0,0.6,1.2,2,3
2018,B4-3,clearcut,mesic mature,B4,B4-3,B4,3,,2,U,4,0.163,0.12,0.163,0.12,0,28,28,0,4,0,4,4.5,0,1
2018,B4-3,clearcut,mesic mature,B4,B4-3,B4,3,,1,U,4,0.163,0.2,0.2,0.163,0,0,0,0,2.5,0,2.5,8.1,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,40,U,3,0.11,0.12,0.12,0.11,30,0,30,0,6.3,0,6.3,8.3,0,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,2,U,3,0.145,0.1,0.145,0.1,0,6,6,0,0,0,0.9,0.9,0,3
2018,B5-1,light,mesic mature,B5,B5-1,B5,1,,13,Ep,5,0.202,0.186,0.202,0.186,0,0,0,0,2.1,0,2.1,2.5,3,3
2018,A1-1,clearcut,submesic mature,A1,A1-1,A1,1,,25,U,4,0.154,0.158,0.158,0.154,0,0,0,0,0,0,2.5,2.5,0,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,11,U,3,0.14,0.11,0.14,0.11,0,0,0,0,1.3,0,1.3,2.6,0,3
2018,B1-1,noharvest,submesic mature,B1,B1-1,B1,1,,6,U,4,0.178,0.299,0.299,0.178,0,0,0,0,0,0,1.4,1.4,0,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,16,U,4,0.19,0.134,0.19,0.134,0,0,0,0,0.2,1,0.8,3.4,0,3
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,18,Hw,3,0.064,0.14,0.14,0.064,0,0,0,0,7.2,0,7.2,12.4,2,2
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,14,Hw,2,0.059,0.13,0.13,0.059,0,4,4,0,8.4,0,8.4,8.7,3,0
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,2,U,4,0.244,0.2,0.244,0.2,0,0,0,0,0,0,1.8,1.8,1,2
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,3,Hw,2,0.022,0.13,0.13,0.022,0,16,16,0,9.9,0,9.9,15.9,2,2
2018,A3-0,clearcut,subhygric mature,A3,A3-0,A3,0,,20,Ep,4,0.15,0.155,0.155,0.15,0,0,0,0,3.7,0,3.7,6.3,3,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,7,U,4,0.088,0.1,0.1,0.088,0,0,0,0,0,0,2.5,2.5,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,9,Hw,1,0.01,0.16,0.16,0.01,400,0,400,0,6.8,0,6.8,16.4,3,0
2018,B1-3,noharvest,submesic mature,B1,B1-3,B1,3,,24,U,4,0.112,0.18,0.18,0.112,0,0,0,0,3.9,0,3.9,7.4,0,3
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,17,Hw,4,0.105,0.17,0.17,0.105,0,0,0,0,0,0,4.4,4.4,1,3
2018,C1-3,noharvest,mesic mature,C1,C1-3,C1,3,,3,Hw,2,0.172,0.02,0.172,0.02,0,210,210,0,5.9,0,5.9,10.7,3,0
2018,A1-2,clearcut,submesic mature,A1,A1-2,A1,2,,2,U,4,0.043,0.263,0.263,0.043,0,0,0,0,2.5,0,2.5,7.2,0,3
2018,B1-2,noharvest,submesic mature,B1,B1-2,B1,2,,10,Hw,3,0.115,0.162,0.162,0.115,0,15,15,0,0,0,4.5,4.5,2,0
2018,C3-4,light,subhygric mature,C3,C3-4,C3,4,,2,U,4,0.138,0.06,0.138,0.06,2,15,15,2,0,0,7.6,7.6,0,3
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,29,Cw,1,0.04,0.29,0.29,0.04,5,0,5,0,2.1,0,2.1,26.7,3,0
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,10,U,3,0.136,0.039,0.136,0.039,0,7,7,0,3.7,0,3.7,10,0,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,8,U,3,0.2,0.195,0.2,0.195,0,0,0,0,0,0,0.6,0.6,0,3
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,27,U,4,0.09,0.135,0.135,0.09,0,0,0,0,6.9,0,6.9,7.4,0,3
2018,B2-4-M,heavy,subhygric mature,B2,B2-4,B2 M,4,M,16,Hw,1,0.23,0.024,0.23,0.024,60,109,109,60,3.4,0,3.4,19.3,3,0
2018,B1-3,noharvest,submesic mature,B1,B1-3,B1,3,,20,Hw,3,0.26,0.401,0.401,0.26,0,0,0,0,0.9,1.7,0.8,8.6,0,3
2018,A1-4,clearcut,submesic mature,A1,A1-4,A1,4,,2,U,3,0.167,0.105,0.167,0.105,0,0,0,0,0,0,4.7,4.7,0,3
2018,B5-1,light,mesic mature,B5,B5-1,B5,1,,16,Hw,3,0.125,0.028,0.125,0.028,6,30,30,6,4.1,0,4.1,13,0,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,14,U,3,0.165,0.14,0.165,0.14,0,0,0,0,2.2,0,2.2,3.4,0,3
2018,A4-0,noharvest,subhygric mature,A4,A4-0,A4,0,,10,Hw,1,0.163,0.029,0.163,0.029,87,0,87,0,6.8,0,6.8,12.5,3,1
2018,B3-0-M,heavy,submesic mature,B3,B3-0,B3 M,0,M,4,U,3,0.042,0.15,0.15,0.042,7,0,7,0,7.7,0,7.7,8.8,0,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,15,U,3,0.174,0.22,0.22,0.174,0,8,8,0,2.9,0,2.9,3.5,0,3
2018,B1-2,noharvest,submesic mature,B1,B1-2,B1,2,,15,Cw,2,0.01,0.18,0.18,0.01,40,0,40,0,5.8,0,5.8,8.6,2,0
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,2,U,5,0.114,0.104,0.114,0.104,0,0,0,0,2.5,0,2.5,6.6,0,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,13,U,3,0.28,0.238,0.28,0.238,0,8,8,0,2.5,0,2.5,3,0,2
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,27,U,3,0.168,0.209,0.209,0.168,40,6,40,6,2.2,0,2.2,10.2,0,2
2018,B3-3-O,heavy,submesic mature,B3,B3-3,B3 O,3,O,14,U,3,0.263,0.246,0.263,0.246,0,0,0,0,0,0,1.5,1.5,0,3
2018,D4-2-O,heavy,mesic oldgrowth,D4,D4-2,D4 O,2,O,10,Hw,3,0.36,0.06,0.36,0.06,0,0,0,0,17.5,10.3,7.2,25.9,2,2
2018,B2-1-O,heavy,subhygric mature,B2,B2-1,B2 O,1,O,26,Ep,4,0.166,0.045,0.166,0.045,0,30,30,0,6.7,0,6.7,11.9,3,1
2018,B2-4-M,heavy,subhygric mature,B2,B2-4,B2 M,4,M,13,Bl,2,0.165,0.135,0.165,0.135,31,18,31,18,3.7,8.1,4.4,8.3,3,0
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,18,U,4,0.238,0.165,0.238,0.165,0,25,25,0,0,0,2.4,2.4,0,3
2018,C2-3-M,heavy,mesic mature,C2,C2-3,C2 M,3,M,4,Bl,2,0.163,0.052,0.163,0.052,26,94,94,26,6.9,0,6.9,13.6,2,0
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,2,Hw,2,0.141,0.02,0.141,0.02,5,34,34,5,10.8,0.8,10,19.3,3,1
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,15,U,3,0.22,0.22,0.22,0.22,0,0,0,0,0,0,2.1,2.1,0,3
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,1,U,3,0.2,0.149,0.2,0.149,0,0,0,0,1.1,0,1.1,2.3,0,3
2018,B3-1-M,heavy,submesic mature,B3,B3-1,B3 M,1,M,5,Ep,4,0.202,0.029,0.202,0.029,0,0,0,0,4.9,0,4.9,9.3,3,1
2018,A3-0,clearcut,subhygric mature,A3,A3-0,A3,0,,31,Ep,4,0.208,0.18,0.208,0.18,0,0,0,0,2.7,0,2.7,3.3,3,2
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,16,Ep,4,0.054,0.18,0.18,0.054,0,26,26,0,0.4,6.2,5.8,17.7,3,3
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,23,Hw,3,0.14,0.207,0.207,0.14,0,0,0,0,3.3,0,3.3,11,1,2
2018,D4-3-M,heavy,mesic oldgrowth,D4,D4-3,D4 M,3,M,7,Hw,3,0.128,0.22,0.22,0.128,0,17,17,0,0.6,0,0.6,5.6,0,3
2018,C2-4-O,heavy,mesic mature,C2,C2-4,C2 O,4,O,20,U,4,0.23,0.164,0.23,0.164,0,0,0,0,0,0,2.6,2.6,0,3
2018,A4-0,noharvest,subhygric mature,A4,A4-0,A4,0,,6,Cw,4,0.269,0.298,0.298,0.269,0,0,0,0,1.3,0,1.3,2.1,0,3
2018,D4-3-M,heavy,mesic oldgrowth,D4,D4-3,D4 M,3,M,3,U,4,0.173,0.115,0.173,0.115,0,0,0,0,0,0,1.7,1.7,0,3
2018,B1-2,noharvest,submesic mature,B1,B1-2,B1,2,,6,Hw,2,0.04,0.154,0.154,0.04,0,0,0,0,8.3,0,8.3,12.5,3,0
2018,B2-1-O,heavy,subhygric mature,B2,B2-1,B2 O,1,O,15,Hw,4,0.165,0.01,0.165,0.01,0,0,0,0,7.7,0,7.7,18.3,2,3
2018,C3-2,light,subhygric mature,C3,C3-2,C3,2,,15,U,4,0.065,0.125,0.125,0.065,0,0,0,0,5.6,0,5.6,7,0,3
2018,C2-0-M,heavy,mesic mature,C2,C2-0,C2 M,0,M,2,U,3,0.176,0.088,0.176,0.088,0,0,0,0,0,0,5.5,5.5,0,3
2018,C1-4,noharvest,mesic mature,C1,C1-4,C1,4,,2,Hw,2,0.01,0.145,0.145,0.01,60,17,60,17,14.1,3.9,10.2,20.4,2,2
